cookieId,Date,Diameter,Ovality,Cutsize,AlmondArea,BakeMeasure,DefectType,cookietype
1806593,2015-05-13 11:00:47,61.391998,0.632,1.043,83.8820038,33.58200073,GoodBiscuit,Delishus_NB_150
1806594,2015-05-13 11:00:48,60.174,0.78,0.723,101.060997,44.25899887,GoodBiscuit,Delishus_NB_150
1806595,2015-05-13 11:00:48,60.382999,1.14,0.657,49.3889999,43.53900146,GoodBiscuit,Delishus_NB_150
1806596,2015-05-13 11:00:48,63.021,0.785,0.664,142.666,19.39900017,UnderBaked,Delishus_NB_150
1806597,2015-05-13 11:00:48,63.259998,1.788,1.557,310.832001,39.72499847,GoodBiscuit,Delishus_NB_150
1806598,2015-05-13 11:00:49,63.000999,0.685,0.874,225.876007,17.21800041,UnderBaked,Delishus_NB_150
1806599,2015-05-13 11:00:49,65.823997,0.993,1.4809999,94.6179962,42.77099991,GoodBiscuit,Delishus_NB_150
1806600,2015-05-13 11:00:49,65.730003,1.87,1.414,62.5419998,38.78900146,GoodBiscuit,Delishus_NB_150
1806601,2015-05-13 11:00:49,61.855,0.952,1.257,98.1080017,39.00799942,GoodBiscuit,Delishus_NB_150
1806602,2015-05-13 11:00:50,63.228001,0.281,0.79,138.908005,16.39800072,UnderBaked,Delishus_NB_150
1806603,2015-05-13 11:00:50,63.702999,1.126,2.2149999,150.046997,37.25400162,GoodBiscuit,Delishus_NB_150
1806604,2015-05-13 11:00:50,64.174004,1.052,1.1109999,230.304993,40.63000107,GoodBiscuit,Delishus_NB_150
1806605,2015-05-13 11:00:51,61.812,0.109,0.615,145.886993,46.50699997,GoodBiscuit,Delishus_NB_150
1806606,2015-05-13 11:00:51,65.172997,0.545,0.594,163.737,57.38800049,GoodBiscuit,Delishus_NB_150
1806607,2015-05-13 11:00:51,63.995998,0.945,1.3200001,209.100006,37.06200027,GoodBiscuit,Delishus_NB_150
1806608,2015-05-13 11:00:51,65.837997,1.115,0.966,152.061005,35.52000046,GoodBiscuit,Delishus_NB_150
1806609,2015-05-13 11:00:52,63.444,0.723,1.268,262.515991,18.98999977,UnderBaked,Delishus_NB_150
1806610,2015-05-13 11:00:52,66.223999,0.438,1.0549999,249.363007,45.11999893,GoodBiscuit,Delishus_NB_150
1806611,2015-05-13 11:00:52,61.497002,0.43,0.65,130.453003,41.46900177,GoodBiscuit,Delishus_NB_150
1806612,2015-05-13 11:00:52,61.929001,0.51,0.682,143.604996,50.50400162,GoodBiscuit,Delishus_NB_150
1806613,2015-05-13 11:00:53,61.979,0.156,0.964,105.086998,37.82099915,GoodBiscuit,Delishus_NB_150
1806614,2015-05-13 11:00:53,61.618999,0.283,0.46,91.2630005,32.82699966,GoodBiscuit,Delishus_NB_150
1806615,2015-05-13 11:00:53,61.567001,0.628,0.906,115.420998,37.71900177,GoodBiscuit,Delishus_NB_150
1806616,2015-05-13 11:00:54,60.75,0.491,0.826,119.849998,32.75999832,GoodBiscuit,Delishus_NB_150
1806617,2015-05-13 11:00:54,64.846001,0.644,0.704,183.466003,37.67200089,GoodBiscuit,Delishus_NB_150
1806618,2015-05-13 11:00:54,62.09,0.414,0.727,236.613007,60.81700134,GoodBiscuit,Delishus_NB_150
1806619,2015-05-13 11:00:54,63.344002,0.599,0.818,361.966003,45.19300079,GoodBiscuit,Delishus_NB_150
1806620,2015-05-13 11:00:55,62.269001,0.26,0.455,105.624001,37.69900131,GoodBiscuit,Delishus_NB_150
1806621,2015-05-13 11:00:55,63.571999,1.079,1.0039999,231.513,51.7820015,GoodBiscuit,Delishus_NB_150
1806622,2015-05-13 11:00:55,62.560001,0.679,0.748,121.862999,53.24499893,GoodBiscuit,Delishus_NB_150
1806623,2015-05-13 11:00:55,63.412998,0.756,1.221,297.545013,11.82299995,UnderBaked,Delishus_NB_150
1806624,2015-05-13 11:00:56,63.98,0.25,1.363,259.428986,24.33300018,GoodBiscuit,Delishus_NB_150
1806625,2015-05-13 11:00:56,64.044998,0.686,1.267,230.707993,25.56299973,GoodBiscuit,Delishus_NB_150
1806626,2015-05-13 11:00:56,63.303001,0.667,0.83,206.684006,23.83300018,GoodBiscuit,Delishus_NB_150
1806627,2015-05-13 11:00:57,62.981998,0.817,0.825,145.483994,53.74900055,GoodBiscuit,Delishus_NB_150
1806628,2015-05-13 11:00:57,65.441002,2.473,4.4310002,190.847,57.89599991,GoodBiscuit,Delishus_NB_150
1806629,2015-05-13 11:00:57,63.458,1.188,1.4069999,179.304993,41.54000092,GoodBiscuit,Delishus_NB_150
1806630,2015-05-13 11:00:57,63.044998,0.815,0.922,192.591995,19.06500053,UnderBaked,Delishus_NB_150
1806631,2015-05-13 11:00:58,64.346001,1.465,1.423,188.699997,38.02899933,GoodBiscuit,Delishus_NB_150
1806632,2015-05-13 11:00:58,63.182999,0.956,0.872,139.311005,37.52399826,GoodBiscuit,Delishus_NB_150
1806633,2015-05-13 11:00:58,63.543999,0.828,1.097,183.733994,59.36899948,GoodBiscuit,Delishus_NB_150
1806634,2015-05-13 11:00:58,63.638,0.559,0.974,338.345001,46.27299881,GoodBiscuit,Delishus_NB_150
1806635,2015-05-13 11:00:59,63.978001,1.043,1.202,266.541992,48.90200043,GoodBiscuit,Delishus_NB_150
1806636,2015-05-13 11:00:59,63.368,0.79,0.917,236.882004,28.7859993,GoodBiscuit,Delishus_NB_150
1806637,2015-05-13 11:00:59,64.271004,1.4680001,1.331,308.147003,37.21699905,GoodBiscuit,Delishus_NB_150
1806638,2015-05-13 11:01:00,62.422001,0.829,1.1670001,322.373993,52.87200165,GoodBiscuit,Delishus_NB_150
1806639,2015-05-13 11:01:00,63.812,1.045,1.816,195.276001,17.81100082,UnderBaked,Delishus_NB_150
1806640,2015-05-13 11:01:00,64.912003,0.926,0.804,198.632004,36.60400009,GoodBiscuit,Delishus_NB_150
1806641,2015-05-13 11:01:00,63.424999,0.61,0.685,179.304993,32.57899857,GoodBiscuit,Delishus_NB_150
1806642,2015-05-13 11:01:01,62.111,0.393,0.79,197.423996,51.4070015,GoodBiscuit,Delishus_NB_150
1806643,2015-05-13 11:01:01,64.310997,0.768,0.953,278.755005,40.17699814,GoodBiscuit,Delishus_NB_150
1806644,2015-05-13 11:01:01,60.073002,2.628,9.0039997,133.003006,33.69900131,GoodBiscuit,Delishus_NB_150
1806645,2015-05-13 11:01:01,63.127998,1.096,1.337,323.446991,14.80799961,UnderBaked,Delishus_NB_150
1806646,2015-05-13 11:01:01,63.41,0.341,1.527,129.647003,30.04199982,GoodBiscuit,Delishus_NB_150
1806647,2015-05-13 11:01:02,64.43,0.543,0.701,251.912994,19.18600082,UnderBaked,Delishus_NB_150
1806648,2015-05-13 11:01:02,62.890999,0.695,0.599,164.811005,33.09000015,GoodBiscuit,Delishus_NB_150
1806649,2015-05-13 11:01:02,63.022999,0.477,0.802,179.574005,20.29999924,GoodBiscuit,Delishus_NB_150
1806650,2015-05-13 11:01:03,63.791,0.592,0.631,280.365997,35.34000015,GoodBiscuit,Delishus_NB_150
1806651,2015-05-13 11:01:03,63.530998,0.372,0.669,356.865997,34.72999954,GoodBiscuit,Delishus_NB_150
